사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
202409,경의선,일산,1205,2,8269,745,24240,3605,48965,7869,35396,17277,22751,9011,17169,8632,16356,9320,15830,11653,14473,12387,12949,13438,13858,15197,18589,17375,14358,26473,13998,37660,8025,35969,5969,18905,4548,19904,4487,16687,1338,10317,135,3849,2,46,0,0,0,0,20241003
202409,경의선,임진강,0,0,0,0,0,0,0,0,0,0,38,561,87,396,10,4,8,9,14,8,22,14,342,310,215,40,808,137,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,20241003
202409,경의선,탄현,45,0,6506,381,19574,2764,34749,5289,26043,9323,16455,5688,12392,4755,11414,5287,10954,6598,9881,7121,8522,8923,9446,9986,10861,12654,10471,20306,11198,26834,6024,28909,4352,15280,3603,15114,2872,12138,1189,8550,167,2394,5,17,0,0,0,0,20241003
202409,경의선,파주,118,2,825,18,1498,927,2441,2546,3309,5407,2220,3087,1969,2219,1982,1330,2824,1716,2213,1597,2444,1087,3759,1439,4561,1485,5066,1783,3510,1828,1400,2120,827,1520,545,1352,241,1138,40,808,5,366,0,1,0,0,0,0,20241003
202409,경의선,풍산,465,1,4241,462,10585,3783,23542,4591,19659,7966,13000,6848,9750,5209,9444,6739,9088,7618,8698,7492,8535,7104,9061,8069,10546,10249,10753,14930,9017,18851,5544,16211,4613,11704,4344,10274,2664,8611,924,6631,60,1335,1,17,0,0,0,0,20241003
202409,경의선,한국항공대,0,0,654,490,1749,1475,4316,2222,4839,8601,3563,9275,3434,8849,3945,4518,4108,4289,4662,5701,5932,3976,5178,2628,9989,3490,9468,3531,7305,4061,4330,3407,2543,2457,2340,2274,1826,2858,1354,1876,93,594,2,5,0,0,0,0,20241003
202409,경의선,행신,6,0,4231,1698,13736,5144,35666,5687,30367,9572,15624,6917,12756,6713,12708,7453,10423,7925,9322,10080,8098,8724,7825,10551,11406,15468,14362,20674,9526,35828,6694,25245,7411,13854,7022,13201,6285,11614,2717,6394,97,2530,23,24,0,0,0,0,20241003
202409,경의선,홍대입구,5,0,332,140,814,573,1283,2077,1609,7019,1346,6183,1386,4604,1611,4543,2147,5237,2665,5655,3224,5298,3885,5195,4638,5770,6432,6022,7696,6932,5955,4722,5336,2934,6268,2475,6313,2043,2785,1391,107,259,4,6,0,0,0,0,20241003
202409,경의선,효창공원앞,4,0,735,181,2160,2386,5135,6062,7838,17054,5186,8605,3528,4967,3386,3949,3914,3658,4177,3958,4214,3794,4961,4048,6789,4932,8272,5895,12712,8027,5264,5966,3849,4221,3255,4155,2518,3493,1039,2587,43,275,0,7,0,0,0,0,20241003
202409,경인선,간석,427,1,5573,1421,10441,2885,19938,4263,18304,9043,11511,5209,9016,5418,9096,6081,9498,6297,8920,7226,7892,7515,8027,9133,9419,10581,8577,13808,8843,17673,4883,15760,4045,9529,3239,8035,2454,7244,1172,4659,116,1749,0,12,0,0,0,0,20241003
202409,경인선,개봉,1384,7,17213,6318,36170,10888,84477,13632,78874,21987,49051,19643,36183,18109,31579,19815,32825,24526,29334,25497,25844,26906,27232,34433,29936,44644,29989,57587,27862,80336,18014,59736,13889,38532,11261,35086,8777,28803,3423,16852,54,1531,0,0,0,0,0,0,20241003
202409,경인선,구일,317,3,4305,2158,9640,4875,24318,7620,20725,12244,12785,12614,9657,7390,9264,7017,9661,10136,8589,12909,8825,8600,10718,10075,15472,13292,17597,21074,13652,28759,6469,19828,5631,10225,12459,9933,7999,8000,1239,5494,50,471,1,0,0,0,0,0,20241003
202409,경인선,도원,630,58,2052,1080,3405,2055,6888,6325,6820,17155,4702,3808,4240,3820,4486,3703,4770,4023,5296,5313,4464,4237,8242,4371,10998,5904,8221,7162,6856,7381,3033,5632,2135,3905,5362,3106,936,2765,388,2008,18,1041,0,9,0,0,0,0,20241003
202409,경인선,도화,539,7,4273,794,6818,1641,14908,4097,12736,7635,8875,3570,7266,3853,6800,4485,6855,5255,6338,5430,6178,5422,6318,6532,7086,8507,6598,9491,6985,10212,3290,10170,2452,5926,1979,5244,1442,4670,762,3732,47,1724,0,14,0,0,0,0,20241003
202409,경인선,동암,954,9,19266,2836,26540,6508,54678,12169,51435,16150,31925,15122,25693,14411,24375,17072,25788,19570,22748,19053,19946,19922,20963,24162,22911,30896,22895,41582,21083,52233,13517,46816,10897,30670,9457,27725,6993,23684,3847,13833,370,4354,1,45,0,0,0,0,20241003
202409,경인선,동인천,1731,7,7222,2566,17197,9654,38928,20537,31295,27373,21622,17952,19975,17430,20014,19688,22653,19114,21843,21852,22218,18912,25557,20688,27248,24007,32559,27091,33334,31981,16709,30532,12326,18490,9597,15337,6143,13678,2419,8905,16,3038,0,18,0,0,0,0,20241003
202409,경인선,백운,217,0,8627,1542,14124,2724,28455,4206,26127,9405,16917,6360,13074,6205,12404,7470,12038,8626,11139,8848,9567,9168,9867,11673,10603,14343,10378,18468,8581,25165,5029,22494,4062,12654,3635,12636,2873,10505,1219,6492,146,2307,1,10,0,0,0,0,20241003
202409,경인선,부개,2257,10,9737,1312,16171,3159,37061,5611,30803,10421,19315,6630,14269,6337,13070,8021,13045,9220,12126,9511,9809,10953,10544,12880,12014,17357,10839,21660,10425,27602,6344,23598,4466,14833,3530,13571,2416,10862,1250,8202,188,1868,0,3,0,0,0,0,20241003
202409,경인선,부천,3602,20,36178,3790,39113,10890,89410,16987,90811,43022,58392,43608,47457,43944,47871,41853,49664,50227,48752,52212,47521,50325,53279,55305,57158,62846,57551,83490,55762,100938,37178,82021,29709,52235,26979,46479,20779,38211,10278,25494,770,4915,0,27,0,0,0,0,20241003
202409,경인선,부평,8944,83,21669,4373,32712,10105,76030,17818,71015,30768,45895,35827,38850,35224,40093,41338,44380,48285,44557,52257,43858,53926,48650,54482,53153,68414,56768,80340,51848,108362,40268,85229,37298,51244,34522,44829,28274,34428,15612,22892,2312,7171,10,51,0,0,0,0,20241003
202409,경인선,소사,1275,20,12008,2801,12426,4819,25836,6816,23220,10185,16957,8961,13415,8856,11530,8406,12792,9712,11501,9646,10808,10262,11115,11190,12719,14018,12202,16779,10296,22838,6561,17672,4640,13094,3596,11315,2400,10019,1150,6725,78,1760,2,1,0,0,0,0,20241003
202409,경인선,송내,1725,7,15534,7214,36572,14585,95603,27163,79634,66700,48511,36940,35511,22778,34866,21211,34393,24652,31521,26216,28819,25521,31374,31092,35209,40112,43386,57315,64733,80899,27107,71743,20825,43583,17475,37889,12984,32411,5992,20650,551,3406,1,32,0,0,0,0,20241003
202409,경인선,역곡,1370,28,26872,2783,41566,8824,99689,13817,97103,35501,58395,32767,41011,24911,36247,26788,37965,28470,36226,29031,31072,32199,33244,36527,39643,51556,40459,66610,35470,98731,22690,79592,17410,47008,14527,44571,11725,37622,5517,25184,315,3301,0,0,0,0,0,0,20241003
202409,경인선,오류동,644,3,11650,1813,17490,5168,43376,5566,43786,10828,28600,10298,21685,8998,18980,9358,19611,12004,16604,13270,14360,13801,14830,16695,15264,20308,14723,27514,13101,37720,8595,32900,6442,20378,5228,19636,3559,17243,1501,11484,45,1392,0,0,0,0,0,0,20241003
202409,경인선,온수(성공회대입구),318,16,5205,1369,7743,3275,20703,8889,19289,12742,13176,7680,10524,6221,10448,6867,11662,7237,9847,7310,9782,8156,10769,9086,13241,11135,11593,13312,10541,19548,5554,15149,4012,9679,4435,8812,3020,7655,1588,5080,122,897,0,0,0,0,0,0,20241003
202409,경인선,인천,353,4,1243,960,2875,2822,5235,6299,4937,9269,3803,7007,4479,8058,5290,9788,6732,10866,8450,9336,11194,8180,12349,6744,14505,6137,14517,5646,14079,4763,8187,3268,6216,2515,4193,2091,2648,1825,603,1226,12,943,0,5,0,0,0,0,20241003
202409,경인선,제물포,1158,12,7385,2201,15295,5279,33454,13838,29438,32374,19316,16822,15718,10155,15548,9299,16200,11868,14863,12378,14127,11274,19136,13278,23758,18009,21554,20890,21967,28823,9696,25620,7477,15086,6503,14089,4238,13620,1598,9016,68,3028,0,21,0,0,0,0,20241003
202409,경인선,주안,1098,24,13344,3016,26867,7495,54995,16596,51147,26798,32865,22924,27740,17985,28727,18109,31423,21953,28842,19409,26176,22661,29754,22946,32547,30860,35498,37634,33471,51477,20651,50096,18030,29954,16579,27825,12910,24415,6741,17513,585,5746,1,39,0,0,0,0,20241003
202409,경인선,중동,1303,37,10416,1414,17085,3807,39036,5333,31365,11120,19767,8342,14907,8134,14326,8906,14609,9875,12688,10579,11233,11050,11277,13231,12142,16385,12329,22749,10927,29722,6615,24423,4927,15542,4067,13942,2580,11486,1141,7827,103,1879,0,14,0,0,0,0,20241003
202409,경춘선,가평,1,0,862,175,1730,1290,3447,2899,4398,5551,3656,4733,4026,5067,5037,5938,4228,6094,4210,4662,4961,5378,5738,5212,6261,3573,6341,3939,5488,3512,3006,3525,2325,2514,2418,1694,1916,1702,391,1270,24,421,0,0,0,0,0,0,20241003
202409,경춘선,갈매,18,0,2154,447,4420,1079,13018,2735,8810,5098,5987,2422,4284,2876,3318,1838,3808,2180,3230,3135,3031,2283,3287,4285,3636,4386,3727,6062,4401,8867,2114,6829,1647,3917,2562,3334,1713,2593,818,1463,21,647,0,0,0,0,0,0,20241003
202409,경춘선,강촌,15,2,147,88,273,160,680,392,786,1564,787,1549,826,1617,1409,1961,1174,1066,1114,988,1817,1281,1908,758,1924,993,1684,680,984,758,601,637,377,560,241,450,93,403,35,395,13,26,0,0,0,0,0,0,20241003
202409,경춘선,굴봉산,1,0,59,3,74,99,152,211,181,331,216,230,258,559,340,515,321,285,358,239,404,291,438,274,375,202,310,166,190,140,151,118,107,86,35,56,56,79,7,49,3,7,0,0,0,0,0,0,20241003
202409,경춘선,금곡,28,0,1625,348,2270,1415,4631,2340,4438,5091,3246,2143,2672,1766,2707,1395,2651,2041,2614,1562,2009,2342,2456,2064,2742,2380,2996,3136,3449,3964,1244,3550,807,1692,627,1781,379,1548,181,1149,17,292,0,0,0,0,0,0,20241003
202409,경춘선,김유정,25,0,105,17,237,148,600,609,528,954,512,945,602,1192,665,1562,797,1524,1112,1073,1175,1043,1479,927,1457,790,1401,758,1086,651,512,461,384,368,146,292,49,173,7,130,10,49,0,0,0,0,0,0,20241003
202409,경춘선,남춘천,528,1,1452,33,3630,885,4420,2460,5700,5345,5582,5586,5856,4456,5724,8069,6157,7811,7477,5890,7809,4691,8405,6682,7748,5412,6515,6507,5316,6297,4344,9162,3326,3682,2780,4138,1889,5105,611,2469,5,2126,0,0,0,0,0,0,20241003
202409,경춘선,대성리,2,0,1401,91,2690,574,1754,1188,1600,1331,1523,786,2328,1161,2009,1085,1318,1070,1152,1900,1257,3916,1480,2679,1704,2349,1534,1959,1111,1318,615,1355,403,714,243,428,236,303,100,293,4,13,0,0,0,0,0,0,20241003
202409,경춘선,마석,17,0,1507,477,8374,3034,14006,6044,12333,6875,9415,5678,7762,4272,7105,5069,7018,4923,6458,6316,6113,5851,6123,7072,7478,7160,6599,10295,6465,9679,3482,12342,2648,6890,2104,5288,1518,4655,663,2120,43,775,0,0,0,0,0,0,20241003
202409,경춘선,백양리,3,0,16,12,32,170,77,379,124,181,104,146,188,300,326,262,289,220,310,183,293,238,382,164,276,129,313,106,163,98,77,68,41,79,22,39,22,17,2,32,0,14,0,0,0,0,0,0,20241003
202409,경춘선,별내,19,0,1283,664,3208,1707,8329,3638,8010,6076,5280,3243,4162,3246,3476,2608,3878,2702,3803,3169,3778,2884,4340,3837,4978,4513,5343,5718,6021,7444,3154,5889,2202,3282,2028,2301,1779,2554,1038,1362,53,458,0,0,0,0,0,0,20241003
202409,경춘선,사릉,38,1,1910,687,4014,1788,9291,4363,7356,3935,4660,2135,3517,2073,3236,2143,3191,2168,3326,1932,2514,2966,2788,2520,2831,3571,3990,4913,4660,6917,1767,7277,1355,3376,1050,2693,687,2297,200,1772,14,485,0,0,0,0,0,0,20241003
202409,경춘선,상천,3,0,264,37,296,389,677,484,644,1014,566,990,691,1001,750,843,780,733,882,447,1032,675,991,533,1003,448,847,576,430,333,238,463,105,205,83,289,38,151,22,112,0,36,0,0,0,0,0,0,20241003
202409,경춘선,신내,38,0,1413,458,4532,2256,11367,5095,9327,7931,4964,2494,3713,2026,3530,2377,3434,2201,3253,3083,3183,2388,3418,4123,4378,3578,4704,5733,6101,7747,2745,6162,1703,3519,1424,2711,1223,2548,592,2115,80,661,0,3,0,0,0,0,20241003
202409,경춘선,천마산,5,0,1056,206,3245,689,7445,1562,5552,1833,4602,1618,3458,1409,2640,1924,2661,1795,2225,2049,2210,2324,1929,2755,2096,2746,1936,4096,1822,4565,969,4144,617,2894,440,2338,242,1834,125,1098,11,243,0,0,0,0,0,0,20241003
202409,경춘선,청평,19,1,937,273,2313,1199,4486,2085,5186,3963,4089,3499,3969,3457,4208,2608,4019,3542,3654,2985,3647,3740,4259,3573,3953,4195,4651,5249,3236,4197,1702,3342,1397,2529,820,1780,532,1556,162,1223,8,266,0,0,0,0,0,0,20241003
202409,경춘선,춘천,268,1,682,6,1434,514,1722,1339,2408,4294,2670,5059,2538,4006,2965,4728,3260,3885,4572,3746,5114,2652,6699,3456,7000,2472,5737,2563,4204,2256,2776,2774,1912,1721,1247,1790,571,1317,168,1396,0,710,0,0,0,0,0,0,20241003
202409,경춘선,퇴계원,28,0,2923,603,5890,1779,16116,3538,11586,4756,8576,2853,6238,3678,5266,2962,6177,3089,4974,3554,3861,3878,4309,4366,3911,6448,4907,9378,5253,10488,2438,9533,1802,5672,1262,4185,973,4760,436,2404,39,883,0,0,0,0,0,0,20241003
202409,경춘선,평내호평,705,21,6220,665,13597,1926,27721,4657,20822,9473,13325,6670,11041,5351,9639,5673,9158,7810,8564,7293,7466,9598,7775,9103,8117,11379,8632,19522,8277,20037,5597,20759,4389,10845,4008,8320,3523,7647,1527,5242,37,2348,0,0,0,0,0,0,20241003
202409,공항철도 1호선,검암,1291,10,8616,527,13301,2523,30392,6718,22148,14054,11829,5477,8779,3672,8768,3604,8381,4399,7230,5090,6170,6042,6677,7188,8030,10417,8343,14048,10993,24230,4716,21848,3574,13223,2940,12097,2477,11759,1044,9565,185,4780,0,34,0,0,0,0,20241003
202409,공항철도 1호선,계양,52,0,13419,828,35980,3207,66399,5284,52721,7156,34132,6791,22782,5453,19786,6373,18046,7347,15495,10215,13308,12637,12743,16147,14117,23376,14142,30356,10712,54297,7143,47891,4786,30718,4023,27729,2752,26593,1373,16106,249,5271,6,33,0,0,0,0,20241003
202409,공항철도 1호선,공덕,87,0,2053,166,2744,1761,6092,3820,6753,11098,4745,5564,3886,3833,3870,3826,3853,4380,3886,5067,3572,4845,3942,5459,4723,6376,6616,8971,9524,11954,4515,8483,3698,5790,3467,5811,2920,5822,1323,4066,91,1841,1,10,0,3,0,0,20241003
202409,공항철도 1호선,공항화물청사,6,0,587,886,1536,6913,1811,10735,2102,17318,1810,2720,686,1871,701,3053,1049,3646,1246,2695,1931,3094,2854,2380,4591,2125,9423,2466,12134,1329,3096,1410,1978,1958,2900,903,2502,362,722,227,12,80,0,1,0,2,0,0,20241003
202409,공항철도 1호선,김포공항,12,0,1960,2293,2926,11342,6637,19533,12313,16967,17007,10184,17748,9366,17251,10164,16062,11126,18627,11109,19098,9728,18579,9073,15860,10199,21662,11942,25306,10195,17410,5442,14239,2729,18712,1481,15764,1370,5862,888,208,787,0,41,0,3,0,0,20241003
202409,공항철도 1호선,디지털미디어시티,147,12,3997,714,8769,7058,21160,28636,21443,72775,12560,34165,9622,13921,10476,11549,11674,11970,12993,12541,12933,10433,16025,11674,19663,13689,43385,19675,68073,26272,27991,18055,16731,11210,15088,9677,17745,9045,5855,5981,663,3203,1,46,0,5,0,0,20241003
202409,공항철도 1호선,마곡나루(서울식물원),17,0,2577,1328,5060,20662,13440,30010,14580,60535,7982,25837,5542,9185,6558,6420,7581,7668,7414,8326,7894,6386,12740,6026,23843,8115,55172,12324,45968,16907,18497,11682,12317,7424,10504,6926,7368,7160,5015,4389,443,2855,6,40,0,5,0,0,20241003
202409,공항철도 1호선,서울역,285,3,3431,1822,4797,15298,12127,22184,17006,34110,18081,30374,20440,24546,25394,24656,30327,24815,29322,24506,23234,20645,31928,24145,31791,22812,38377,25218,38937,23621,31476,21992,23605,13778,25328,12166,17773,11076,11497,5621,717,3679,27,10,0,12,0,0,20241003
202409,공항철도 1호선,영종,22,2,3666,158,11130,2074,16102,3069,11893,3475,9233,3278,8066,3066,7883,4073,7220,4030,5985,4234,5725,5724,5550,7685,6615,8415,6434,8811,4509,14679,3364,13806,2629,8873,2431,8850,1829,8340,815,6871,123,2467,1,9,0,0,0,0,20241003
202409,공항철도 1호선,운서,189,10,16507,877,22347,7503,30994,11235,26845,12672,14498,10860,15291,6750,17976,7346,17364,9513,13535,10614,11830,13396,13145,14610,14886,17257,16831,22022,12980,31406,8279,26011,7210,22882,7132,22441,5633,22012,2583,17375,334,5336,11,15,0,10,0,0,20241003
202409,공항철도 1호선,인천공항1터미널,0,0,10617,10668,12577,20567,17721,38253,19238,33488,16424,27942,16613,28541,19721,31661,25633,40472,28873,30975,33813,27706,41707,23076,37149,24174,34122,27311,35350,19617,26056,19330,23629,12610,26379,11264,28681,7365,14599,6763,136,4587,20,33,0,21,0,0,20241003
202409,공항철도 1호선,인천공항2터미널,0,0,6130,6956,5355,11971,8344,20700,10381,19561,9552,10267,6504,11359,6417,15650,9370,16873,11969,13496,15280,12492,19885,10680,17339,11135,23409,12094,22801,7174,14254,4765,13718,4512,16183,2542,11002,1745,5181,1759,3,2285,7,10,0,19,0,0,20241003
202409,공항철도 1호선,청라국제도시,193,0,7211,299,16633,4716,31230,6782,20115,17004,13249,6248,9749,4718,10398,4217,9899,5041,8658,6351,8368,6965,9101,7777,11400,10824,14009,14794,17842,23022,6129,21643,4223,14107,3336,13958,2414,14956,1092,9188,231,3889,2,19,0,0,0,0,20241003
202409,공항철도 1호선,홍대입구,243,11,5380,412,6527,3942,11008,10241,14177,24638,12554,27869,13460,23531,14620,26886,16756,30770,19377,31788,22281,27454,26603,28365,32160,29918,38558,33334,43292,38306,36595,26804,34160,15573,37409,12778,33123,11893,15227,9698,1366,3159,31,61,1,17,0,0,20241003
202409,과천선,경마공원,0,0,438,483,901,1812,1871,3264,2347,8792,2440,21916,2808,22385,2907,15454,3364,21682,4072,21037,5311,11116,8575,6769,13997,5028,21606,3569,44022,2959,10940,1960,8348,1247,15303,959,1822,842,260,467,17,82,0,0,0,0,0,0,20241003
202409,과천선,과천,7,2,2663,392,9915,2236,25357,5035,23517,8485,16155,5495,11621,4779,10925,5022,10789,6072,10217,6699,9354,7896,9718,9815,10219,11539,9729,14435,8431,20165,4864,17008,3102,11185,2188,11141,1590,9975,635,5805,101,1058,0,0,0,0,0,0,20241003
202409,과천선,대공원,4,0,186,460,422,4050,875,4816,1270,14099,1722,22106,2163,19256,4336,11467,7471,9305,8183,9541,11362,7794,14079,5731,14420,4020,16220,2574,14937,1895,6413,1058,4226,631,5380,474,3845,372,183,184,13,29,0,0,0,0,0,0,20241003
202409,과천선,범계,127,5,8551,3386,36236,12719,91128,25162,71262,55655,42695,39785,34413,31543,33487,29079,37909,31641,35576,35345,34952,34640,38729,41171,44379,48848,49449,64320,54125,94366,35141,71264,36173,37690,28027,35330,23230,30133,9819,17494,778,4976,0,0,0,0,0,0,20241003
202409,과천선,선바위,1,0,778,1337,5229,8249,14463,19674,16508,23426,13040,13413,10065,6673,8873,6720,9689,6667,9916,7354,9987,6569,11117,7575,13862,9145,22492,10705,26076,12969,12185,10311,8015,8003,6362,7157,3545,6076,1193,3664,104,713,0,0,0,0,0,0,20241003
202409,과천선,인덕원,78,0,8546,3271,28595,15997,73101,41298,64807,92778,41940,35367,32632,20601,29456,19560,31939,20685,30963,24289,28380,23934,31560,29147,37666,34345,55614,50765,72379,73912,28980,61848,23214,36046,21337,34789,13831,31135,5271,19660,472,5121,1,0,0,0,0,0,20241003
202409,과천선,정부과천청사,9,2,2000,1339,7893,11636,22524,31652,19713,80781,14882,21522,11531,11027,12304,10248,13470,11622,14505,11951,14879,12279,16976,13244,24327,14372,35860,18291,53984,24492,16959,19192,13936,11344,12764,10562,7918,8758,2219,4593,203,1122,0,0,0,0,0,0,20241003
202409,과천선,평촌,38,4,4196,2619,20925,8779,56231,30739,45206,73159,24961,25241,20038,14029,18505,12329,19321,13892,17292,17254,18032,15576,21036,17417,25104,21974,41857,29757,51004,43631,20462,37864,15700,20762,14670,18536,10445,16246,3869,9357,447,3129,0,0,0,0,0,0,20241003
202409,분당선,가천대,33,3,4434,697,6525,3325,16622,6524,21255,43030,15233,28449,11763,24047,13858,15969,17120,22211,18141,17468,22151,15981,24860,11995,35229,13269,36148,16637,22283,21674,12169,17271,9261,13731,7836,14634,6283,14658,3754,11242,120,1073,8,17,0,0,0,0,20241003
202409,분당선,강남구청,17,0,1336,669,2561,5382,7191,16656,10466,48645,8333,37889,7748,19058,8941,13654,10378,13720,11645,15109,12454,13121,14492,13166,17896,13385,28609,16046,41655,19182,21325,11565,12793,7013,10886,5878,7476,5254,2589,2919,98,675,0,8,0,0,0,0,20241003
202409,분당선,개포동,4,0,1109,482,3965,3195,12183,6415,13491,8465,9309,6287,7385,5929,6444,4550,7267,5515,6823,6163,6598,6211,7247,7122,8090,8603,8153,10713,8067,13217,5194,10950,4281,6900,3910,6308,3552,5696,1347,3235,65,127,1,2,0,0,0,0,20241003
202409,분당선,구룡,5,0,828,579,2844,4157,8593,9024,12138,7678,9091,4013,6952,2931,5297,2766,5313,3463,5143,4261,5691,4378,5451,5135,8342,5820,5708,7704,5957,9370,3545,7441,1939,4613,2304,4149,1135,3954,294,2405,19,101,0,2,0,0,0,0,20241003
202409,분당선,구성,185,3,2665,509,9083,3981,22905,7911,24033,9803,15012,6464,11162,5084,9331,5638,8949,6421,7464,6630,7433,7573,8024,9753,9428,11745,11856,17495,10867,23752,6287,18045,5161,12266,3757,10052,2976,10829,1318,5895,135,533,0,5,0,0,0,0,20241003
202409,분당선,기흥,306,19,5573,826,15462,4457,35594,13603,34386,26464,19415,11450,14091,11144,13935,11783,13499,8953,13538,12519,14567,11691,14638,12881,17202,15679,22493,22694,22270,33315,12431,27406,9340,17382,8438,13951,6643,14307,2242,8594,49,827,3,7,0,0,0,0,20241003
202409,분당선,대모산입구,4,0,2579,617,7141,2716,23107,6223,24549,10644,13955,5993,9650,4673,8508,5014,8669,5886,7936,6800,6892,6630,7199,8976,8657,10583,9946,13707,9458,17544,5021,14566,3376,9208,2753,8668,1831,8644,565,4716,17,351,0,14,0,0,0,0,20241003
202409,분당선,도곡,61,2,1460,1024,4319,6363,10622,15010,14982,22166,12347,16955,9838,8562,9997,7973,10709,8634,10808,9419,11239,9919,13931,10549,15004,11692,19158,13669,20617,15645,10374,12940,7638,8810,5980,7400,4809,6567,1074,3761,81,296,1,6,0,0,0,0,20241003
202409,분당선,망포,50,1,5883,3274,20569,8968,52002,25469,47626,39133,24119,15441,16876,9402,15623,10465,16274,11436,16074,12457,14126,12320,16410,17103,20740,21641,33723,30731,39592,45572,20903,40778,15158,26796,12620,20521,9909,19040,3582,11917,143,950,3,9,0,0,0,0,20241003
202409,분당선,매교,335,3,4956,823,10120,2176,20440,5536,20234,12444,9724,5167,6445,3750,6005,4350,6704,5290,6075,5006,4967,5505,5799,6326,9163,9571,9287,14508,7157,19014,4695,13579,4063,8976,3105,7783,2502,6630,713,3765,33,603,0,0,0,6,0,0,20241003
202409,분당선,매탄권선,53,1,3849,744,9688,2727,20930,5205,20115,12197,11086,4758,7834,3464,7342,3562,7129,4497,6026,4955,5326,4544,6288,6503,9534,9133,9524,12759,8252,19801,4862,14349,3615,9519,3188,8074,2448,8586,777,5011,26,512,1,1,0,0,0,0,20241003
