,사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자,Station,Line,Connection,Longitude,Latitude
1438,202402,5호선,마장,2,2,2209,519,5132,3991,13450,6014,17939,12909,10830,7979,8645,7322,8435,7357,9537,7978,8997,7421,9014,6880,9085,7770,9842,8314,10398,11330,10979,16407,7254,10827,5239,7171,4736,6672,3002,6042,1278,3566,173,1253,3,14,0,1,0,0,20240303,마장,5호선,방화-강동,127.042973,37.5661
1439,202401,5호선,마장,3,1,2646,632,5818,4413,14980,6535,20879,14633,11911,8834,9142,7741,9166,7543,10232,8573,9141,7922,9635,7305,9697,7859,10822,8860,11207,12084,12466,18438,7614,11665,5323,8060,4881,7247,3261,6622,1348,3975,163,1354,0,9,0,0,0,0,20240203,마장,5호선,방화-강동,127.042973,37.5661
1440,202410,5호선,마천,80,0,8081,375,14998,2722,44243,4825,35138,11600,18829,7806,12649,7148,11059,6063,11669,7077,10453,8905,9138,7577,8454,13324,9253,14894,8928,19186,10494,26499,4484,23184,3598,12714,2588,12463,1793,11584,716,6549,121,2536,0,0,0,0,0,0,20241103,마천,5호선,강동-마천,127.152781,37.49499
1441,202409,5호선,마천,70,0,7097,399,13959,2433,40467,4356,30731,10076,16330,6781,10787,6006,9521,5439,10356,6730,8959,8198,8104,7293,7678,11559,8592,13154,7955,16394,9589,23402,4339,20059,3450,11863,2557,11543,1611,10678,681,6220,109,2553,1,27,0,0,0,0,20241003,마천,5호선,강동-마천,127.152781,37.49499
1442,202408,5호선,마천,74,0,7743,402,14981,2647,41004,4677,31188,10756,16143,6305,10289,5835,9375,5529,10014,6376,8640,7763,7837,6843,7271,10959,8423,13107,8299,15890,10039,24960,4508,22088,3519,11758,2671,11433,1790,10978,696,6709,119,2443,0,0,0,0,0,0,20240903,마천,5호선,강동-마천,127.152781,37.49499
1443,202407,5호선,마천,89,0,7839,412,16757,2716,47284,5001,35740,11968,17254,7020,10790,6185,9599,6070,10191,7152,9221,8472,8401,7400,7688,12305,8983,13604,8440,16926,10829,27595,4764,24127,3518,11993,2781,12582,1741,11716,741,6927,138,2660,0,0,0,0,0,0,20240803,마천,5호선,강동-마천,127.152781,37.49499
1444,202406,5호선,마천,77,0,7821,424,15280,2782,42748,4680,32290,10872,17085,7250,11650,6732,9938,5939,10742,6755,9439,8585,8457,7568,8041,11957,8843,14027,8441,17202,10196,24975,4594,21541,3556,12059,2846,12524,1892,11651,816,7285,117,2751,0,0,0,0,0,0,20240703,마천,5호선,강동-마천,127.152781,37.49499
1445,202405,5호선,마천,68,0,8125,350,16159,2718,46705,4851,35725,11312,18741,7491,12759,6780,10990,6456,11858,7348,10092,9203,9230,7823,8166,13526,9253,15113,8908,18376,10347,27318,4947,23482,3703,13098,2867,13298,1899,12560,806,7616,131,3154,0,0,0,0,0,0,20240603,마천,5호선,강동-마천,127.152781,37.49499
1446,202404,5호선,마천,59,0,7969,334,15926,2663,48122,4660,35704,11389,18353,7393,12285,6723,10488,6156,11337,7176,9841,8769,8758,7621,8156,13263,8925,15383,8875,17745,10477,27561,5036,24005,3572,13072,2655,13100,1819,12342,759,7015,140,3001,0,0,0,0,0,0,20240503,마천,5호선,강동-마천,127.152781,37.49499
1447,202403,5호선,마천,84,0,7676,333,15133,2481,46351,4504,34558,10917,18029,7330,12757,6992,11026,6330,11918,7136,10404,8996,9173,7845,8472,13998,9541,16263,8939,18051,10437,27309,4947,23253,3490,12957,2800,13039,1764,12341,768,7254,115,2951,0,0,0,0,0,0,20240403,마천,5호선,강동-마천,127.152781,37.49499
1448,202402,5호선,마천,78,1,6373,271,12520,2140,36220,3760,28876,10005,15246,6052,10391,5859,9300,5625,10466,6412,9193,7611,8455,6964,7629,10551,8483,12303,8100,14983,9440,24084,4182,21373,3241,10978,2452,10974,1585,10367,713,6238,111,2551,2,11,0,0,0,0,20240303,마천,5호선,강동-마천,127.152781,37.49499
1449,202401,5호선,마천,61,0,7179,286,14203,2397,41951,4048,33574,10887,17223,6693,11432,6380,10364,5912,11109,6741,9988,8080,8545,7289,8149,11595,8988,13115,8903,16885,10556,28249,4301,24065,3385,12218,2702,12631,1762,11227,679,6777,116,2826,0,0,0,0,0,0,20240203,마천,5호선,강동-마천,127.152781,37.49499
1450,202410,5호선,마포,10,0,2800,1933,8992,11192,28334,20664,37922,70455,22291,36839,19029,17960,18711,18990,19617,17335,20701,18146,19766,16833,21694,19095,26743,24403,39044,35918,57247,52187,23583,32809,23927,18150,23932,15232,17092,13406,6826,7716,801,1875,0,0,0,0,0,0,20241103,마포,5호선,방화-강동,126.945932,37.539574
1451,202409,5호선,마포,10,0,2575,1586,8290,9541,25313,19166,33699,63189,19378,33220,16083,15796,16316,15947,17484,15577,18007,16018,17628,14568,19930,15893,23842,19971,34790,28553,50678,39829,19991,23617,17239,15101,18071,13392,12818,12268,5568,7255,732,1869,9,22,0,0,0,0,20241003,마포,5호선,방화-강동,126.945932,37.539574
1452,202408,5호선,마포,19,0,2636,1675,8659,9940,26716,20872,35404,70465,20171,35672,16966,16911,17549,17058,18774,15733,18620,16635,17732,14720,20030,15968,24644,20162,37817,29725,57565,44064,21159,25099,18134,16430,19046,14479,13489,13327,5732,7654,747,1902,0,0,0,0,0,0,20240903,마포,5호선,방화-강동,126.945932,37.539574
1453,202407,5호선,마포,19,0,2728,1813,9281,9724,30511,22790,41414,78283,21558,39827,17428,18378,17718,18307,19001,16465,19694,17590,18252,15698,20699,16914,25010,21344,40912,32122,63251,48295,23534,27226,19536,17318,21008,15423,14512,13878,6214,8185,874,2130,0,0,0,0,0,0,20240803,마포,5호선,방화-강동,126.945932,37.539574
1454,202406,5호선,마포,15,0,2695,1643,8895,8826,26266,19879,36240,65709,21220,35355,17859,16937,17926,17570,18730,16654,19920,16995,17956,15235,20399,17098,23312,21418,35553,30281,53964,42958,20768,24761,19001,16535,19956,15429,14366,13559,6129,8410,768,2165,0,0,0,0,0,0,20240703,마포,5호선,방화-강동,126.945932,37.539574
1455,202405,5호선,마포,9,0,2857,1536,9598,8391,28873,21656,38827,71557,22799,37298,19083,18498,18986,18510,19676,17182,20993,18427,19335,16470,21123,18427,24457,22588,37322,31498,58017,45357,22232,27062,19691,17733,21078,16284,15077,14222,6287,9256,996,2337,0,0,0,0,0,0,20240603,마포,5호선,방화-강동,126.945932,37.539574
1456,202404,5호선,마포,8,0,2654,1478,9462,7915,29798,22052,40521,75335,23246,36731,19361,18251,18474,18672,19078,17206,20150,18395,19195,16231,21110,17975,24030,22147,37341,31645,60672,47459,22966,27877,20144,18057,21197,16065,15513,14118,6681,8622,908,2291,1,0,0,0,0,0,20240503,마포,5호선,방화-강동,126.945932,37.539574
1457,202403,5호선,마포,17,1,2606,1403,8936,7665,29948,21383,39465,73251,22722,37054,20244,18707,18733,19359,19962,18005,20676,18761,19476,16706,22255,18864,24236,22993,37141,32533,59271,47003,23444,27894,20228,18079,21875,16289,15630,14140,6578,8830,836,2222,0,1,0,0,0,0,20240403,마포,5호선,방화-강동,126.945932,37.539574
1458,202402,5호선,마포,16,0,2132,1282,7602,6825,24805,19319,34405,66960,19239,33972,16387,16920,16606,17174,18043,15652,19569,16688,18353,15364,20006,16586,22049,20105,34429,28906,55177,41621,20374,25263,18508,15574,19240,14286,13664,12060,5714,7733,795,2089,4,14,0,0,0,0,20240303,마포,5호선,방화-강동,126.945932,37.539574
1459,202401,5호선,마포,20,0,2457,1355,8256,7587,28480,21812,38614,78776,20520,37723,16855,18916,17399,18407,18890,16503,19921,17215,19187,15937,20324,17839,23450,21601,39817,31967,65302,47978,22835,27866,20035,17167,21613,15208,15242,13081,6308,8045,927,2214,0,0,0,0,0,0,20240203,마포,5호선,방화-강동,126.945932,37.539574
1460,202410,5호선,명일,5,0,5692,1531,13874,3446,32286,7313,31319,13852,18995,10389,16771,10238,14700,9675,15279,9356,13654,12439,12509,11708,12456,15187,14585,19369,12566,19854,12305,34644,7752,25791,6499,15572,6198,12178,4356,12306,1542,7025,320,2310,0,7,0,0,0,0,20241103,명일,5호선,하남풍산-강동,127.143999,37.55137
1461,202409,5호선,명일,6,0,4902,1337,12663,3376,29764,6728,28113,12399,16637,9337,14106,9399,12508,8651,13342,8870,11923,11096,11248,10806,11534,13067,13128,16718,11122,17353,10964,31108,7266,23000,6103,13046,5207,11159,3940,11378,1421,6174,317,2120,1,55,0,0,0,0,20241003,명일,5호선,하남풍산-강동,127.143999,37.55137
1462,202408,5호선,명일,7,1,5601,1614,13503,3618,31891,6869,29585,11927,16774,9582,14591,9244,13142,8876,13584,8934,11865,11092,11281,10693,11195,12809,12651,16916,11827,17781,11844,34335,7500,26178,6585,14288,5276,11691,3954,12184,1453,6890,388,2232,0,11,0,0,0,0,20240903,명일,5호선,하남풍산-강동,127.143999,37.55137
1463,202407,5호선,명일,8,1,6205,1542,15559,3679,38119,7527,34964,13970,19513,10330,16082,9957,14145,9868,15067,9883,13544,12872,12456,12360,12455,14740,13784,19578,13148,20231,12895,40148,8116,30789,6987,16469,6417,13463,4100,14275,1737,7723,433,2513,0,1,0,0,0,0,20240803,명일,5호선,하남풍산-강동,127.143999,37.55137
1464,202406,5호선,명일,14,0,5720,1572,14239,3755,33851,7805,32312,13794,19381,10488,16820,10245,14801,9739,15224,9506,13047,13008,12827,12543,12546,14774,14766,19418,12608,19895,12569,36742,7836,26280,7052,15420,6099,13499,4464,13797,1703,7813,411,2652,1,61,0,0,0,0,20240703,명일,5호선,하남풍산-강동,127.143999,37.55137
1465,202405,5호선,명일,7,0,5904,1486,15408,3467,36983,7951,36007,15042,21931,11028,18003,10520,16257,10205,16101,10351,14342,13967,13448,13993,13367,16706,15917,21205,13852,21579,13408,39176,8359,29392,7138,16850,6246,14735,4764,14878,1790,8653,384,3228,0,22,0,0,0,0,20240603,명일,5호선,하남풍산-강동,127.143999,37.55137
1466,202404,5호선,명일,5,1,5848,1408,15100,3346,37565,7985,35797,15431,21213,10660,17624,10295,15888,9801,15747,9923,14056,13170,13052,13592,12780,16334,15518,20970,13180,21571,13230,40078,8232,30020,6993,17028,5805,14003,4803,14115,1829,8047,405,2864,0,0,0,0,0,0,20240503,명일,5호선,하남풍산-강동,127.143999,37.55137
1467,202403,5호선,명일,5,0,5473,1479,14612,3330,36838,8057,35095,15453,20860,10567,17938,10834,16365,10204,16638,10030,14760,13838,14105,13749,13646,16508,16228,21239,13940,21509,13600,40006,8425,30261,7085,17200,6347,14206,4913,14791,1693,8270,413,2890,0,15,0,0,0,0,20240403,명일,5호선,하남풍산-강동,127.143999,37.55137
1468,202402,5호선,명일,5,1,4784,1311,12362,2987,31226,5271,30390,10894,17190,9220,15343,9620,13993,8818,14647,9023,13531,12049,12931,11771,12000,14859,12361,18139,12261,18630,12478,34714,7638,27238,6191,15028,5422,12583,3733,13214,1674,7579,435,2390,4,29,0,0,0,0,20240303,명일,5호선,하남풍산-강동,127.143999,37.55137
1469,202401,5호선,명일,3,0,5541,1416,13953,3255,35711,5285,34879,12223,19066,9251,16557,10273,14576,9693,15156,9348,13977,13125,13250,12285,12757,15763,13627,19471,12757,20208,13370,40173,7945,31764,6524,16973,6561,13646,3978,14417,1775,8303,422,2694,0,39,0,0,0,0,20240203,명일,5호선,하남풍산-강동,127.143999,37.55137
1470,202410,5호선,목동,34,2,9368,1376,21591,6048,60028,17581,72331,27458,37681,21320,27260,16255,26109,15306,25813,18026,24624,23149,22000,22989,23099,28006,25510,35243,28117,50305,29689,83459,16499,53106,13845,32373,15148,30048,14761,27099,4488,15051,547,4721,0,0,0,0,0,0,20241103,목동,5호선,방화-강동,126.864931,37.526065
1471,202409,5호선,목동,23,0,8109,1195,19455,5327,53440,16061,64384,24764,32589,19258,23666,14618,22149,13589,22829,16351,21259,20735,19344,20218,20443,24436,23173,31161,25462,44260,27027,73234,15364,47822,12545,28627,13170,26784,14259,24335,4181,13878,537,4429,4,39,0,0,0,0,20241003,목동,5호선,방화-강동,126.864931,37.526065
1472,202408,5호선,목동,31,0,8881,1200,20775,5816,56294,16938,67474,26478,32376,20745,23228,14918,21526,14105,22838,16952,21672,20912,19830,20148,20389,23116,22825,31122,26789,44850,27780,77364,15599,49863,13505,29859,14748,27465,15578,24702,4609,14144,611,4537,0,0,0,0,0,0,20240903,목동,5호선,방화-강동,126.864931,37.526065
1473,202407,5호선,목동,28,1,9294,1310,22885,6030,63533,19076,76208,29276,35422,22188,24726,15741,22564,14913,23731,17564,22379,22169,20507,21237,21440,25045,23648,33095,27779,47358,29849,86329,16372,54754,13838,31289,15288,29508,16284,26725,4742,14736,679,4856,0,0,0,0,0,0,20240803,목동,5호선,방화-강동,126.864931,37.526065
1474,202406,5호선,목동,22,0,9294,1238,21130,5863,55918,16727,68276,26094,34782,20636,25261,15554,23607,14308,23803,16908,22781,21692,20963,20897,21057,25601,24265,32765,26340,44750,28056,75218,15716,50035,14140,30231,13791,30111,14531,26976,4697,14993,633,4899,0,0,0,0,0,0,20240703,목동,5호선,방화-강동,126.864931,37.526065
1475,202405,5호선,목동,18,0,9892,1318,22302,6147,61494,17919,73693,27543,38497,21136,27948,16175,25171,15072,25917,18152,24614,23191,21930,22650,22254,27600,24600,35153,27718,49372,29138,80547,16630,53114,14167,32844,14437,31887,15583,28319,4958,16422,714,5767,0,0,0,0,0,0,20240603,목동,5호선,방화-강동,126.864931,37.526065
1476,202404,5호선,목동,8,0,9707,1289,22374,5925,63697,17665,75104,27716,38735,20944,26959,15559,24486,14405,25378,17463,23947,21790,21495,22010,21514,26936,24031,34852,27271,49697,28805,82004,16567,55087,13956,33124,14657,31035,15364,28586,4573,15264,594,5326,0,0,0,0,0,0,20240503,목동,5호선,방화-강동,126.864931,37.526065
1477,202403,5호선,목동,13,0,9619,1417,20921,5834,61634,17309,74123,27469,37511,21383,27425,15730,25713,14585,26314,17924,24429,22532,21991,22459,22226,27312,24688,35142,28266,49510,29216,82720,16553,54631,14154,33783,14210,31210,15710,27878,4634,15885,604,5098,0,0,0,0,0,0,20240403,목동,5호선,방화-강동,126.864931,37.526065
1478,202402,5호선,목동,10,0,8074,1213,17696,4853,52106,12883,65259,24326,30928,19096,22648,14209,21886,13458,22681,16845,21989,19730,20580,20228,19929,23683,21214,29848,25372,42090,26554,71612,14861,49548,12438,29506,12206,27466,12703,24490,4272,13278,605,4408,2,35,0,0,0,0,20240303,목동,5호선,방화-강동,126.864931,37.526065
1479,202401,5호선,목동,4,0,9136,1413,20289,5390,60796,14015,73739,27877,34276,22320,24409,15753,22852,14355,24290,17435,23061,21951,21467,21583,21491,24656,22999,32032,28113,45429,29731,83614,15921,57279,13497,32907,13346,30199,13732,26016,4385,14607,660,4887,0,1,0,0,0,0,20240203,목동,5호선,방화-강동,126.864931,37.526065
1480,202410,5호선,발산,3,0,3817,2516,11279,15682,29232,42706,31191,122797,22508,64440,22928,36505,26228,34783,30377,33877,34112,34509,37020,31950,44285,31704,50436,34216,78166,41289,95556,55654,42214,38515,35366,22555,33861,18477,25941,15782,10880,9403,1383,3174,0,0,0,0,0,0,20241103,발산,5호선,방화-강동,126.837668,37.558598
1481,202409,5호선,발산,0,0,3330,2141,10210,13869,26363,37887,27857,108999,18924,56824,19500,31655,23258,29035,26484,29058,28895,30416,32638,27895,38813,28073,44735,30900,69046,36968,83036,49608,37553,34690,32154,20314,30817,15883,24162,13937,9856,8136,1229,2746,9,32,0,0,0,0,20241003,발산,5호선,방화-강동,126.837668,37.558598
1482,202408,5호선,발산,2,0,3532,2381,10811,15302,27333,41239,28593,118163,19366,60524,20128,32305,23502,29899,26929,29564,29396,30316,32511,28387,39036,28087,46084,30630,73979,38513,91747,54586,39881,37517,34413,21196,33096,16554,26906,14605,11229,8736,1473,2793,0,0,0,0,0,0,20240903,발산,5호선,방화-강동,126.837668,37.558598
1483,202407,5호선,발산,0,0,3621,2671,11574,16520,30073,47287,31960,132175,21012,67447,20672,34504,24596,31608,28110,31332,29979,32140,34165,30240,40607,29472,48615,32121,81042,39948,101865,57982,43216,39229,37646,22473,36363,16816,29280,15384,11955,9081,1681,3050,0,0,0,0,0,0,20240803,발산,5호선,방화-강동,126.837668,37.558598
1484,202406,5호선,발산,1,0,3839,2451,10839,15525,26577,41553,29275,114982,20438,60123,20559,34423,23840,33188,28464,32041,31266,32401,34994,30250,41740,31091,48029,33239,72260,39555,88494,53743,39973,37756,35365,21863,34805,17490,29097,15231,11790,9509,1532,2931,0,0,0,0,0,0,20240703,발산,5호선,방화-강동,126.837668,37.558598
1485,202405,5호선,발산,2,0,4126,2512,11359,16364,29350,43955,31144,125150,22107,64526,22287,35822,26314,34302,30534,33716,33104,34970,36667,32070,43941,32561,51065,35138,76885,42104,96036,56473,43176,40803,38724,23672,37374,18392,29773,16039,13023,10199,1705,3656,0,0,0,0,0,0,20240603,발산,5호선,방화-강동,126.837668,37.558598
1486,202404,5호선,발산,4,0,3803,2491,11089,15150,29563,43795,31744,127039,21756,64346,21878,34990,25859,33600,29702,32544,32427,34021,35825,30672,42974,31460,49002,33825,75915,40980,97092,56360,43901,40545,37476,22893,35683,18167,29317,15893,12417,9986,1694,3297,0,0,0,0,0,0,20240503,발산,5호선,방화-강동,126.837668,37.558598
1487,202403,5호선,발산,9,1,3804,2571,10646,14561,28875,42917,30760,125475,21234,63709,21351,34528,25386,34702,29365,33823,32646,35266,37122,31556,43469,32515,50396,35674,76140,42550,97193,57003,45455,41026,38336,23144,37526,18021,30991,15601,12858,10092,1622,3147,0,0,0,0,0,0,20240403,발산,5호선,방화-강동,126.837668,37.558598
1488,202402,5호선,발산,2,1,3260,2319,9024,12834,24229,36242,26724,110558,17209,59267,18063,30758,21687,29823,25700,29580,28408,30695,32612,29634,38895,28999,44861,31122,67598,37441,88957,52312,40217,37838,34592,20815,33698,15563,28363,13466,12530,8156,1855,2582,20,21,0,0,0,0,20240303,발산,5호선,방화-강동,126.837668,37.558598
1489,202401,5호선,발산,3,0,3688,2644,10520,14525,27843,41897,30737,128832,19079,64817,19653,34071,22874,32886,27409,31828,29950,33215,34569,31707,41599,30348,48675,32638,77381,40536,103277,57912,44423,41155,37273,21517,36257,16499,30457,14482,13400,8341,1944,2950,0,0,0,0,0,0,20240203,발산,5호선,방화-강동,126.837668,37.558598
1490,202410,5호선,방이,5,0,2929,894,7296,3912,19518,8483,19040,23310,13138,12671,11621,9527,10486,8835,11900,11288,11745,10889,10515,12455,11480,12787,12782,15954,15875,21063,20028,22854,10499,17443,9046,10040,11123,8815,10473,7201,2159,4759,263,1288,0,0,0,0,0,0,20241103,방이,5호선,강동-마천,127.126133,37.508857
1491,202409,5호선,방이,1,0,2521,791,6584,3714,17707,7907,16891,21378,11227,11274,10104,8606,8893,7895,10531,10258,10678,9971,9332,11112,10461,12361,11897,14471,14963,19693,17869,21413,9568,15757,8449,9130,11027,7947,11056,6577,2326,4346,272,1175,1,9,0,0,0,0,20241003,방이,5호선,강동-마천,127.126133,37.508857
1492,202408,5호선,방이,1,0,2785,886,7026,3999,18071,8068,17600,23373,11246,12953,9837,8926,9011,8110,10162,10813,11005,9692,9383,10780,10713,11650,11967,13260,15776,19337,19454,22148,10175,16690,8307,9563,11039,7944,11139,6728,2196,4558,273,1149,0,0,0,0,0,0,20240903,방이,5호선,강동-마천,127.126133,37.508857
1493,202407,5호선,방이,3,0,2885,1007,7828,4428,20269,9109,19620,25809,12450,13755,10316,9535,9529,8743,11158,11718,11083,10729,9950,11834,11345,12514,12179,13546,16370,20414,21174,23974,10297,18018,9077,10487,11302,8871,11219,7065,2509,4789,269,1348,0,0,0,0,0,0,20240803,방이,5호선,강동-마천,127.126133,37.508857
1494,202406,5호선,방이,0,0,2881,954,7325,4087,18234,8587,17984,21526,12560,12553,10209,9294,9103,8071,10935,10883,11104,10177,9933,11557,11147,12302,12295,14836,15433,20495,18962,21354,9742,16831,8488,10511,11486,8929,11852,7021,2854,4947,308,1343,0,0,0,0,0,0,20240703,방이,5호선,강동-마천,127.126133,37.508857
1495,202405,5호선,방이,4,0,2845,986,8053,3966,19827,9171,20083,23667,13850,13108,11481,9178,10041,8629,11395,11264,11624,10530,10381,12367,11406,13358,12461,15325,15825,22052,19911,23682,10195,17950,9058,10497,12147,9327,11727,7644,2426,5261,270,1620,0,0,0,0,0,0,20240603,방이,5호선,강동-마천,127.126133,37.508857
1496,202404,5호선,방이,3,0,2588,935,7772,3926,20296,9016,20139,24613,13735,13017,11276,9186,9578,8194,11015,11054,11051,10318,9877,11806,10989,13031,12211,15505,15867,21631,20230,23552,10481,18275,9203,11037,11742,9240,12419,7329,2711,5067,339,1395,0,0,0,0,0,0,20240503,방이,5호선,강동-마천,127.126133,37.508857
1497,202403,5호선,방이,0,0,2502,972,7316,4110,20369,8991,19689,23930,13513,13425,11442,9244,10244,8422,11718,11402,11789,10793,10533,12567,11881,13827,13027,15900,16818,23400,20222,24526,10798,19365,9371,11862,12413,9614,14142,7706,3266,5045,264,1427,0,0,0,0,0,0,20240403,방이,5호선,강동-마천,127.126133,37.508857
1498,202402,5호선,방이,1,0,2084,836,6439,3671,16189,7026,16565,21477,10692,12421,9759,9041,8525,7921,10738,11133,10619,9863,9789,11027,10618,11175,11443,12429,14860,18026,18076,20486,9909,16616,8246,9369,10184,8319,10480,6320,2213,4536,231,1207,1,8,0,0,0,0,20240303,방이,5호선,강동-마천,127.126133,37.508857
